# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2018-07-01T00:00:00.0
# Date end (ISO 8601): 2019-06-14T00:00:00.0
# Latitude (positive North, ISO 19115): 36.6440
# Longitude (positive East, ISO 19115): 113.6419
# Altitude (m): 54.00
# Time reference: True Solar Time (TST)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 0 day 0 h 15 min 0 s
# noValue: nan
# File generated on: 2024-11-18
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2019-03-31T06:30:00.0/2019-03-31T06:45:00.0;58.5271;31.2226;16.3423;14.8803;94.5620;31.2012;16.3262;14.8750;94.5124;1.0000
2019-03-31T06:45:00.0/2019-03-31T07:00:00.0;76.0821;45.4826;27.7071;17.7755;123.8536;45.4595;27.6878;17.7717;123.8114;1.0000
2019-03-31T07:00:00.0/2019-03-31T07:15:00.0;93.3709;60.4871;40.6775;19.8097;148.4338;58.4840;38.0061;20.4778;139.0045;1.0000
2019-03-31T07:15:00.0/2019-03-31T07:30:00.0;110.3198;75.7975;54.6467;21.1508;168.9232;75.1687;53.7865;21.3822;166.1531;1.0000
2019-03-31T07:30:00.0/2019-03-31T07:45:00.0;126.8562;90.7093;68.3444;22.3650;183.8616;90.6867;68.3240;22.3627;183.8437;1.0000
2019-03-31T07:45:00.0/2019-03-31T08:00:00.0;142.9093;104.9718;81.2731;23.6987;194.1229;104.9497;81.2530;23.6967;194.1082;1.0000
2019-03-31T08:00:00.0/2019-03-31T08:15:00.0;158.4103;118.8737;94.0566;24.8171;202.6992;118.8523;94.0368;24.8155;202.6869;1.0000
2019-03-31T08:15:00.0/2019-03-31T08:30:00.0;173.2931;132.3109;106.5598;25.7512;209.9396;132.2903;106.5405;25.7498;209.9291;1.0000
2019-03-31T08:30:00.0/2019-03-31T08:45:00.0;187.4939;145.1935;118.6655;26.5280;216.0946;145.1738;118.6469;26.5269;216.0857;1.0000
2019-03-31T08:45:00.0/2019-03-31T09:00:00.0;200.9520;157.4724;130.2997;27.1727;221.3974;157.4536;130.2818;27.1718;221.3896;1.0000
2019-03-31T09:00:00.0/2019-03-31T09:15:00.0;213.6099;169.1437;141.4354;27.7083;226.0838;169.1260;141.4184;27.7076;226.0770;1.0000
2019-03-31T09:15:00.0/2019-03-31T09:30:00.0;225.4135;180.0661;151.9216;28.1445;230.1340;180.0496;151.9057;28.1439;230.1281;1.0000
2019-03-31T09:30:00.0/2019-03-31T09:45:00.0;236.3121;190.1763;161.6839;28.4924;233.6293;190.1611;161.6692;28.4919;233.6242;1.0000
2019-03-31T09:45:00.0/2019-03-31T10:00:00.0;246.2594;199.4229;170.6620;28.7608;236.6434;199.4091;170.6486;28.7605;236.6390;1.0000
2019-03-31T10:00:00.0/2019-03-31T10:15:00.0;255.2126;207.7599;178.8031;28.9567;239.2354;207.7475;178.7910;28.9565;239.2317;0.7333
2019-03-31T10:15:00.0/2019-03-31T10:30:00.0;263.1337;215.1465;186.0608;29.0857;241.4528;215.1357;186.0501;29.0856;241.4496;0.9333
2019-03-31T10:30:00.0/2019-03-31T10:45:00.0;269.9886;221.5018;192.2443;29.2576;243.1440;221.0978;191.1152;29.9826;241.7385;1.0000
2019-03-31T10:45:00.0/2019-03-31T11:00:00.0;275.7483;226.7938;197.3086;29.4852;244.3364;220.1912;178.5677;41.6235;221.1209;1.0000
2019-03-31T11:00:00.0/2019-03-31T11:15:00.0;280.3880;231.0450;201.3824;29.6626;245.2540;223.3904;179.8712;43.5192;219.1239;1.0000
2019-03-31T11:15:00.0/2019-03-31T11:30:00.0;283.8879;234.2355;204.4439;29.7916;245.9120;232.0990;198.4415;33.6576;238.6688;1.0000
2019-03-31T11:30:00.0/2019-03-31T11:45:00.0;286.2333;236.3503;206.4770;29.8733;246.3213;236.3478;206.4746;29.8732;246.3209;1.0000
2019-03-31T11:45:00.0/2019-03-31T12:00:00.0;287.4141;237.3796;207.4710;29.9086;246.4890;237.3788;207.4702;29.9086;246.4889;1.0000
2019-03-31T12:00:00.0/2019-03-31T12:15:00.0;287.4254;237.3192;207.4211;29.8981;246.4186;237.3202;207.4220;29.8982;246.4189;1.0000
2019-03-31T12:15:00.0/2019-03-31T12:30:00.0;286.2671;236.1699;206.3283;29.8416;246.1104;236.1725;206.3308;29.8417;246.1111;1.0000
2019-03-31T12:30:00.0/2019-03-31T12:45:00.0;283.9444;233.9376;204.1990;29.7387;245.5611;233.9419;204.2031;29.7388;245.5621;1.0000
2019-03-31T12:45:00.0/2019-03-31T13:00:00.0;280.4672;230.6338;201.0455;29.5883;244.7641;230.6398;201.0512;29.5886;244.7655;1.0000
2019-03-31T13:00:00.0/2019-03-31T13:15:00.0;275.8506;226.2749;196.8858;29.3892;243.7090;226.2825;196.8930;29.3895;243.7109;1.0000
2019-03-31T13:15:00.0/2019-03-31T13:30:00.0;270.1144;220.8826;191.7433;29.1394;242.3811;220.8918;191.7520;29.1398;242.3834;1.0000
2019-03-31T13:30:00.0/2019-03-31T13:45:00.0;263.2833;214.5051;185.6542;28.8509;240.7702;214.5158;185.6644;28.8514;240.7729;1.0000
2019-03-31T13:45:00.0/2019-03-31T14:00:00.0;255.3866;207.1736;178.6521;28.5215;238.8500;207.1858;178.6638;28.5221;238.8532;1.0000
2019-03-31T14:00:00.0/2019-03-31T14:15:00.0;246.4582;198.9010;170.7684;28.1326;236.5768;198.9146;170.7813;28.1333;236.5807;1.0000
2019-03-31T14:15:00.0/2019-03-31T14:30:00.0;236.5364;189.7289;162.0484;27.6804;233.9088;189.7439;162.0627;27.6812;233.9133;1.0000
2019-03-31T14:30:00.0/2019-03-31T14:45:00.0;225.6638;179.7041;152.5441;27.1600;230.7932;179.7204;152.5596;27.1608;230.7985;1.0000
2019-03-31T14:45:00.0/2019-03-31T15:00:00.0;213.8871;168.8787;142.3139;26.5648;227.1643;168.8962;142.3305;26.5658;227.1704;1.0000
2019-03-31T15:00:00.0/2019-03-31T15:15:00.0;201.2568;157.3104;131.4245;25.8859;222.9397;157.3290;131.4420;25.8870;222.9468;1.0000
2019-03-31T15:15:00.0/2019-03-31T15:30:00.0;187.8270;145.0627;119.9513;25.1114;218.0160;145.0824;119.9697;25.1127;218.0243;1.0000
2019-03-31T15:30:00.0/2019-03-31T15:45:00.0;173.6554;132.2062;107.9801;24.2261;212.2608;132.2267;107.9992;24.2276;212.2705;1.0000
2019-03-31T15:45:00.0/2019-03-31T16:00:00.0;158.8027;118.8197;95.6082;23.2116;205.5009;118.8411;95.6278;23.2133;205.5123;1.0000
2019-03-31T16:00:00.0/2019-03-31T16:15:00.0;143.3325;104.9928;82.9461;22.0467;197.5023;105.0147;82.9661;22.0486;197.5159;1.0000
2019-03-31T16:15:00.0/2019-03-31T16:30:00.0;127.3113;90.8286;70.1212;20.7073;187.9394;90.8509;70.1413;20.7096;187.9558;1.0000
2019-03-31T16:30:00.0/2019-03-31T16:45:00.0;110.8077;76.4013;57.1776;19.2237;176.0060;76.4241;57.1980;19.2261;176.0271;1.0000
2019-03-31T16:45:00.0/2019-03-31T17:00:00.0;93.8925;61.8658;44.3358;17.5299;160.9642;61.8885;44.3556;17.5328;160.9903;1.0000
2019-03-31T17:00:00.0/2019-03-31T17:15:00.0;76.6381;47.4849;32.0136;15.4713;142.2222;47.5072;32.0323;15.4749;142.2550;1.0000
2019-03-31T17:15:00.0/2019-03-31T17:30:00.0;59.1185;33.5654;20.6394;12.9260;118.5343;33.5866;20.6561;12.9305;118.5759;1.0000
2019-03-31T17:30:00.0/2019-03-31T17:45:00.0;41.4089;20.6029;10.8679;9.7350;88.3980;20.6221;10.8815;9.7406;88.4509;0.7333
2019-03-31T17:45:00.0/2019-03-31T18:00:00.0;23.5851;9.4606;3.6670;5.7937;50.4374;9.4759;3.6756;5.8004;50.5031;0.5000
2019-03-31T18:00:00.0/2019-03-31T18:15:00.0;6.0191;1.7486;0.3053;1.4434;8.7089;1.7562;0.3072;1.4490;8.7393;0.5667
2019-03-31T18:15:00.0/2019-03-31T18:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-31T18:30:00.0/2019-03-31T18:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-31T18:45:00.0/2019-03-31T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-31T19:00:00.0/2019-03-31T19:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-31T19:15:00.0/2019-03-31T19:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-31T19:30:00.0/2019-03-31T19:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-31T19:45:00.0/2019-03-31T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-31T20:00:00.0/2019-03-31T20:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-31T20:15:00.0/2019-03-31T20:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-31T20:30:00.0/2019-03-31T20:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-31T20:45:00.0/2019-03-31T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-31T21:00:00.0/2019-03-31T21:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-31T21:15:00.0/2019-03-31T21:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-31T21:30:00.0/2019-03-31T21:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-31T21:45:00.0/2019-03-31T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-31T22:00:00.0/2019-03-31T22:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-31T22:15:00.0/2019-03-31T22:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-31T22:30:00.0/2019-03-31T22:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-31T22:45:00.0/2019-03-31T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-31T23:00:00.0/2019-03-31T23:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-31T23:15:00.0/2019-03-31T23:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-31T23:30:00.0/2019-03-31T23:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-31T23:45:00.0/2019-04-01T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-04-01T00:00:00.0/2019-04-01T00:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-04-01T00:15:00.0/2019-04-01T00:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-04-01T00:30:00.0/2019-04-01T00:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-04-01T00:45:00.0/2019-04-01T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-04-01T01:00:00.0/2019-04-01T01:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-04-01T01:15:00.0/2019-04-01T01:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-04-01T01:30:00.0/2019-04-01T01:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-04-01T01:45:00.0/2019-04-01T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-04-01T02:00:00.0/2019-04-01T02:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-04-01T02:15:00.0/2019-04-01T02:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-04-01T02:30:00.0/2019-04-01T02:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-04-01T02:45:00.0/2019-04-01T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-04-01T03:00:00.0/2019-04-01T03:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-04-01T03:15:00.0/2019-04-01T03:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-04-01T03:30:00.0/2019-04-01T03:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-04-01T03:45:00.0/2019-04-01T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-04-01T04:00:00.0/2019-04-01T04:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-04-01T04:15:00.0/2019-04-01T04:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-04-01T04:30:00.0/2019-04-01T04:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-04-01T04:45:00.0/2019-04-01T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-04-01T05:00:00.0/2019-04-01T05:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-04-01T05:15:00.0/2019-04-01T05:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-04-01T05:30:00.0/2019-04-01T05:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-04-01T05:45:00.0/2019-04-01T06:00:00.0;6.5825;1.8328;0.1841;1.6487;4.9321;1.8252;0.1829;1.6424;4.9133;0.5667
2019-04-01T06:00:00.0/2019-04-01T06:15:00.0;24.2764;9.1728;2.5466;6.6261;33.7368;9.1582;2.5401;6.6182;33.6840;0.7667
2019-04-01T06:15:00.0/2019-04-01T06:30:00.0;42.1182;19.8391;8.4441;11.3950;67.2885;19.8205;8.4324;11.3881;67.2376;1.0000
2019-04-01T06:30:00.0/2019-04-01T06:45:00.0;59.8452;32.5424;17.2102;15.3322;97.4728;32.5213;17.1947;15.3266;97.4292;1.0000
2019-04-01T06:45:00.0/2019-04-01T07:00:00.0;77.3814;46.3906;27.9163;18.4742;122.7034;46.3683;27.8984;18.4698;122.6676;1.0000
2019-04-01T07:00:00.0/2019-04-01T07:15:00.0;94.6518;60.8110;39.8250;20.9860;143.3242;60.7881;39.8056;20.9825;143.2950;1.0000
2019-04-01T07:15:00.0/2019-04-01T07:30:00.0;111.5825;75.4439;52.4338;23.0101;160.1900;75.4209;52.4137;23.0073;160.1660;1.0000
2019-04-01T07:30:00.0/2019-04-01T07:45:00.0;128.1012;89.9648;65.1988;24.7660;173.5859;89.9423;65.1789;24.7633;173.5676;1.0000
2019-04-01T07:45:00.0/2019-04-01T08:00:00.0;144.1370;104.1871;77.8199;26.3672;184.1789;104.1650;77.8002;26.3648;184.1637;1.0000
2019-04-01T08:00:00.0/2019-04-01T08:15:00.0;159.6214;118.0778;90.3403;27.7375;193.0968;118.0563;90.3208;27.7355;193.0840;1.0000
2019-04-01T08:15:00.0/2019-04-01T08:30:00.0;174.4882;131.5302;102.6209;28.9093;200.6751;131.5095;102.6019;28.9076;200.6641;1.0000
2019-04-01T08:30:00.0/2019-04-01T08:45:00.0;188.6738;144.4515;114.5405;29.9110;207.1561;144.4317;114.5221;29.9096;207.1467;1.0000
2019-04-01T08:45:00.0/2019-04-01T09:00:00.0;202.1174;156.7600;125.9931;30.7669;212.7215;156.7412;125.9755;30.7657;212.7134;1.0000
2019-04-01T09:00:00.0/2019-04-01T09:15:00.0;214.7617;168.3833;136.8864;31.4970;217.5126;168.3657;136.8697;31.4959;217.5056;1.0000
2019-04-01T09:15:00.0/2019-04-01T09:30:00.0;226.5524;179.2569;147.1400;32.1169;221.6418;179.2404;147.1244;32.1160;221.6358;1.0000
2019-04-01T09:30:00.0/2019-04-01T09:45:00.0;237.4393;189.3229;156.6844;32.6385;225.2003;189.3077;156.6700;32.6377;225.1951;1.0000
2019-04-01T09:45:00.0/2019-04-01T10:00:00.0;247.3757;198.5297;165.4590;33.0707;228.2617;198.5160;165.4458;33.0701;228.2573;1.0000
2019-04-01T10:00:00.0/2019-04-01T10:15:00.0;256.3193;206.8313;173.4107;33.4207;230.8857;206.8190;173.3989;33.4202;230.8819;0.7333
2019-04-01T10:15:00.0/2019-04-01T10:30:00.0;264.2317;214.1869;180.4930;33.6939;233.1199;214.1761;180.4826;33.6935;233.1167;0.9333
2019-04-01T10:30:00.0/2019-04-01T10:45:00.0;271.0791;220.4040;186.1837;34.2203;234.3984;220.3953;186.1763;34.2190;234.3976;1.0000
2019-04-01T10:45:00.0/2019-04-01T11:00:00.0;276.8324;225.4322;190.3736;35.0586;234.6917;225.4251;190.3678;35.0573;234.6915;1.0000
2019-04-01T11:00:00.0/2019-04-01T11:15:00.0;281.4670;229.4235;193.5773;35.8462;234.7109;229.4181;193.5730;35.8450;234.7110;1.0000
2019-04-01T11:15:00.0/2019-04-01T11:30:00.0;284.9630;232.3577;195.7772;36.5805;234.4649;232.3539;195.7746;36.5794;234.4655;1.0000
2019-04-01T11:30:00.0/2019-04-01T11:45:00.0;287.3057;234.2192;196.9603;37.2588;233.9572;234.2171;196.9593;37.2578;233.9581;1.0000
2019-04-01T11:45:00.0/2019-04-01T12:00:00.0;288.4850;234.9974;197.1192;37.8783;233.1871;234.9971;197.1197;37.8774;233.1885;1.0000
2019-04-01T12:00:00.0/2019-04-01T12:15:00.0;288.4961;234.6874;196.2521;38.4353;232.1507;234.6888;196.2543;38.4345;232.1526;1.0000
2019-04-01T12:15:00.0/2019-04-01T12:30:00.0;287.3389;233.2892;194.3634;38.9259;230.8405;233.2923;194.3671;38.9252;230.8428;1.0000
2019-04-01T12:30:00.0/2019-04-01T12:45:00.0;285.0185;230.8082;191.4631;39.3452;229.2450;230.8130;191.4684;39.3446;229.2477;1.0000
2019-04-01T12:45:00.0/2019-04-01T13:00:00.0;281.5449;227.2553;187.5675;39.6877;227.3490;227.2617;187.5744;39.6873;227.3522;1.0000
2019-04-01T13:00:00.0/2019-04-01T13:15:00.0;276.9331;222.6463;182.6990;39.9473;225.1330;222.6544;182.7074;39.9470;225.1367;1.0000
2019-04-01T13:15:00.0/2019-04-01T13:30:00.0;271.2029;217.0028;176.8860;40.1168;222.5721;217.0125;176.8958;40.1166;222.5764;1.0000
2019-04-01T13:30:00.0/2019-04-01T13:45:00.0;264.3790;210.1867;169.7315;40.4552;219.0759;210.1985;169.7442;40.4543;219.0827;1.0000
2019-04-01T13:45:00.0/2019-04-01T14:00:00.0;256.4906;202.2045;161.2262;40.9783;214.4931;202.2178;161.2402;40.9776;214.5007;1.0000
2019-04-01T14:00:00.0/2019-04-01T14:15:00.0;247.5716;193.2820;151.9366;41.3454;209.4108;193.2967;151.9517;41.3450;209.4192;1.0000
2019-04-01T14:15:00.0/2019-04-01T14:30:00.0;237.6604;183.4629;141.9278;41.5351;203.7671;183.4790;141.9440;41.5350;203.7765;1.0000
2019-04-01T14:30:00.0/2019-04-01T14:45:00.0;226.7994;172.7974;131.2733;41.5242;197.4878;172.8148;131.2905;41.5243;197.4982;1.0000
2019-04-01T14:45:00.0/2019-04-01T15:00:00.0;215.0352;161.3430;120.0572;41.2858;190.4857;161.3616;120.0753;41.2864;190.4973;1.0000
2019-04-01T15:00:00.0/2019-04-01T15:15:00.0;202.4184;149.1663;108.3768;40.7895;182.6590;149.1860;108.3955;40.7905;182.6720;1.0000
2019-04-01T15:15:00.0/2019-04-01T15:30:00.0;189.0030;136.3444;96.3440;40.0004;173.8888;136.3650;96.3631;40.0019;173.9034;1.0000
2019-04-01T15:30:00.0/2019-04-01T15:45:00.0;174.8465;122.9669;84.0882;38.8787;164.0367;122.9883;84.1076;38.8808;164.0531;1.0000
2019-04-01T15:45:00.0/2019-04-01T16:00:00.0;160.0097;109.1772;71.9377;37.2395;153.3252;109.1991;71.9566;37.2425;153.3426;1.0000
2019-04-01T16:00:00.0/2019-04-01T16:15:00.0;144.5562;95.1021;60.0229;35.0792;141.5733;95.1244;60.0415;35.0830;141.5929;1.0000
2019-04-01T16:15:00.0/2019-04-01T16:30:00.0;128.5521;80.8692;48.4046;32.4646;128.3369;80.8916;48.4225;32.4691;128.3590;1.0000
2019-04-01T16:30:00.0/2019-04-01T16:45:00.0;112.0663;66.6565;37.2938;29.3627;113.3561;64.4641;34.8694;29.5947;105.7075;1.0000
2019-04-01T16:45:00.0/2019-04-01T17:00:00.0;95.1693;52.7134;26.9868;25.7266;96.4940;47.0626;20.9955;26.0671;75.2222;1.0000
2019-04-01T17:00:00.0/2019-04-01T17:15:00.0;77.9334;39.3830;17.8663;21.5167;77.8643;39.2443;17.7762;21.4680;77.4755;1.0000
2019-04-01T17:15:00.0/2019-04-01T17:30:00.0;60.4328;27.0856;10.3252;16.7603;57.8013;26.0064;10.1810;15.8254;56.9712;1.0000
2019-04-01T17:30:00.0/2019-04-01T17:45:00.0;42.7422;16.3413;4.7540;11.5874;37.2517;16.3386;4.7588;11.5798;37.2686;0.7333
2019-04-01T17:45:00.0/2019-04-01T18:00:00.0;24.9376;7.7212;1.4039;6.3173;18.1760;7.7328;1.4074;6.3254;18.2032;0.5000
2019-04-01T18:00:00.0/2019-04-01T18:15:00.0;7.1680;1.7262;0.1266;1.5996;3.3722;1.7328;0.1273;1.6056;3.3827;0.5667
2019-04-01T18:15:00.0/2019-04-01T18:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-04-01T18:30:00.0/2019-04-01T18:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-04-01T18:45:00.0/2019-04-01T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-04-01T19:00:00.0/2019-04-01T19:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-04-01T19:15:00.0/2019-04-01T19:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-04-01T19:30:00.0/2019-04-01T19:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-04-01T19:45:00.0/2019-04-01T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-04-01T20:00:00.0/2019-04-01T20:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-04-01T20:15:00.0/2019-04-01T20:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-04-01T20:30:00.0/2019-04-01T20:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-04-01T20:45:00.0/2019-04-01T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-04-01T21:00:00.0/2019-04-01T21:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-04-01T21:15:00.0/2019-04-01T21:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-04-01T21:30:00.0/2019-04-01T21:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-04-01T21:45:00.0/2019-04-01T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-04-01T22:00:00.0/2019-04-01T22:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
